{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{  +965,     +0,     +0}
{  +923,     +0,     +0}
{  +269,     +0,     +0}
{    +0,     +0,  -1241}
{    +0,     +0,  -1994}
{    +0,     +0,  -3205}
{    +0,     +0,  -3450}
{    +0,     +0,  -3594}
{    +0,     +0,  -4029}
{    +0,     +0,  -4043}
{    +0,     +0,  -4222}
{    +0,     +0,  -4407}
{    +0,     +0,  -4935}
{    +0,     +0,  -5051}
{    +0,     +0,  -4945}
{    +0,     +0,  -3765}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{ -7640,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{ -6983,     +0,     +0}
{    +0,     +0,     +0}
{ -6490,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{ -6532,     +0,     +0}
{ -6518,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,   +924}
{    +0,     +0,  +1030}
{    +0,     +0,  +1711}
{    +0,     +0,  +2366}
{    +0,     +0,  +3153}
{    +0,     +0,  +5198}
{    +0,     +0,  +5994}
{    +0,  -6365,  +4093}
{    +0,  -5920,   +106}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,   +870}
{    +0,     +0,  +3230}
{    +0,     +0,  +5654}
{    +0,  -6107,  +4856}
{    +0,  -6658,   +716}
{    +0,     +0,  -1128}
{    +0,     +0,  -1340}
{    +0,    +74,   +674}
{    +0,     +0,  +4200}
{    +0,  -5872,  +3797}
{    +0,     +0,   +609}
{    +0,     +0,     +0}
{    +0,     +0,   +306}
{    +0,     +0,     +0}
{    +0,     +0,  -1124}
{    +0,     +0,  -1019}
{  +720,     +0,  -1167}
{    +0,     +0,  -1381}
{    +0,     +0,  -1237}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{ -6344,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{ -5923,     +0,     +0}
{ -6444,     +0,  -3997}
{    +0,     +0,  -4772}
{ -6270,     +0,  -4702}
{ -6137,     +0,  -3679}
{    +0,     +0,  -2979}
{    +0,     +0,  -1714}
{ -6165,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,  -1339}
{    +0,     +0,  -2112}
{    +0,     +0,  -2675}
{    +0,     +0,  -3110}
{    +0,     +0,  -3721}
{    +0,     +0,  -3940}
{    +0,     +0,  -4141}
{    +0,     +0,  -3906}
{    +0,     +0,  -4252}
{    +0,     +0,  -3803}
{    +0,     +0,  -3393}
{    +0,     +0,  -2827}
{    +0,     +0,  -2826}
{    +0,     +0,  -2487}
{    +0,     +0,  -2807}
{    +0,     +0,  -3264}
{    +0,     +0,  -4017}
{    +0,     +0,  -4448}
{    +0,     +0,  -5255}
{    +0,     +0,  -5814}
{    +0,     +0,  -6418}
{    +0,     +0,  -6756}
{    +0,     +0,  -7274}
{    +0,     +0,  -7774}
{    +0,     +0,  -8431}
{    +0,     +0,  -8545}
{    +0,  -6332,  -8727}
{    +0,     +0,  -9041}
{    +0,  -6031,  -9311}
{    +0,     +0,  -9415}
{    +0,     +0,  -9386}
{    +0,     +0,  -9537}
{    +0,  -5987,  -9600}
{    +0,     +0,  -9631}
{    +0,     +0,  -9345}
{    +0,     +0,  -9498}
{    +0,     +0,  -9077}
{    +0,     +0,  -9353}
{    +0,  -6359,  -9553}
{    +0,  -6719,  -9270}
{    +0,  -6027,  -9417}
{    +0,     +0,  -9585}
{    +0,  -5955,  -9595}
{    +0,     +0,  -9415}
{    +0,  -5993,  -9685}
{    +0,  -6037,  -9460}
{    +0,     +0,  -9691}
{    +0,  -6095,  -9213}
{    +0,     +0,  -9218}
{    +0,  -6537,  -9401}
{    +0,     +0,  -9457}
{    +0,  -6962,  -9201}
{    +0,     +0,  -9559}
{    +0,     +0,  -9332}
{    +0,     +0,  -9192}
{    +0,  -6539,  -9471}
{    +0,     +0,  -9190}
{    +0,  -5876,  -8826}
{    +0,     +0,  -9041}
{    +0,     +0,  -9290}
{    +0,     +0,  -8996}
{    +0,  -6721,  -9122}
{    +0,  -6544,  -9246}
{    +0,     +0,  -9277}
{    +0,     +0,  -9186}
{    +0,     +0,  -9042}
{    +0,     +0,  -9113}
{    +0,  -6099,  -9067}
{    +0,     +0,  -9206}
{    +0,     +0,  -9157}
{    +0,  -6572,  -9036}
{    +0,  -6746,  -8907}
{ -6855,     +0,  -7998}
{ -6060,   +261,  -2238}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{ -6017,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
