{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{   +14,     +0,     +0}
{    +0,     +0,   -913}
{ +1457,     +0,  -1309}
{    +0,     +0,  -3982}
{ -7776,     +0,  -8639}
{ -7169,     +0, -13609}
{ -7324,  -6206, -17882}
{ +1243,  -6118, -20268}
{    +0,     +0, -22867}
{    +0,     +0, -21879}
{    +0,  -7138, -19724}
{    +0,     +0, -17789}
{    +0,     +0, -16406}
{    +0,     +0, -15369}
{    +0,     +0, -14304}
{  +497,     +0, -13077}
{ +3276,     +0, -12291}
{    +0,     +0, -11250}
{    +0,     +0, -10138}
{ +1685,     +0,  -9340}
{ +3595,     +0,  -8735}
{    +0,     +0,  -7915}
{    +0,     +0,  -7451}
{    +0,     +0,  -7145}
{ +1397,     +0,  -6670}
{    +0,     +0,  -6264}
{    +0,     +0,  -5976}
{    +0,  -6001,  -5572}
{    +0,     +0,  -5021}
{    +0,     +0,  -3987}
{    +0,  -7353,  -2504}
{    +0,     +0,  -3435}
{ -6039,  -6134,  -3399}
{    +0,     +0,  -2318}
{ -5894,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
{    +0,     +0,     +0}
